Visual Name,Publisher,GUID,Latest Version,Is Certified,Popularity,Risk Level,Risk Score,Author Findings,Library Findings,Dynamic Code (Author),Network Access (Author),DOM Manipulation (Author),Sensitive Access (Author),Informational (Author),Web Access Permission,Export Content Permission,Local Storage Permission,AAD Auth Permission,External JS Count,Detected Libraries,API Version,Has GPL License,Versions Scanned,Findings Resolved in Latest
PlanIn BI Versioning,B2 d.o.o.,planinbiversioning254B65FAF3454F92862CBA877A9F88C6,3.0.0.7,False,0.0,High,41,23,0,0,2,14,0,7,True,True,False,True,0,,5.10.0,False,4,0
Planogram viewer,Invenia,planogramviewer_v2,1.0.0.1,False,0.0,High,18,4,0,0,0,4,0,0,True,False,False,False,0,,5.10.0,False,1,0
PnL Matrix,Funky Business AS,pnlMatrix,1.0.39.0,False,0.0,None,0,0,0,0,0,0,0,0,False,True,False,False,0,Leaflet,5.10.0,False,1,0
Polygon Treemap,r42,shapedTreemapE4A86F3675B84D178C45F7E034E25D6A,1.1.1.494,True,0.0,High,18,17,2,0,0,14,0,3,False,True,False,False,0,Globalize,5.11.0,False,4,0
PowerBI-visuals-forcasting-exp,Microsoft,PBI_CV_8EDDC07B_EE79_4418_A84C_D73897C0E21F_HTML_work,1.0.4.0,False,0.0,Medium,10,2,0,0,0,2,0,0,False,False,False,False,1,,1.10.0,False,1,0
PowerBI日期切片器视觉对象,damonsoul,daterangeslicer421246611570,1.0.0.7,False,0.0,High,33,22,2,0,0,7,0,15,False,False,False,False,0,,5.11.0,False,1,0
Pro Filter - All-in-One Slicer by ChartPad,ChartPad,superSlicer9BA205B991ED4CBE86F38F1E10C80512,1.0.0.4,True,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,2,0
Promo Gantt Chart,Vibecode-studio,PromoGanttChart_VibeCodeStudio_2026,1.0.43.0,True,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,5.11.0,False,2,0
Radial Tree,Excelnaccess.com,radial50DB3783432B40A69C0B91926CE74CD9,18.0.0.0,False,0.0,High,38,11,2,2,0,6,0,3,False,True,False,False,0,Leaflet; Globalize,5.8.0,False,5,0
Recursive Hierarchy Chart,BI-Automation Gmbh,multiparentTreeChart7CD2A7F4DD954F3AAD1002050F4872C8,1.1.0.11,False,0.0,High,30,8,0,0,0,8,0,0,False,False,False,False,0,Globalize,5.10.0,False,4,0
RetailBICS Advanced Lease Analytics,InfoBICS,RetailBICSAdvanced,1.1.0.4,True,0.0,High,33,19,0,0,0,15,0,4,False,False,False,False,0,,5.11.0,False,1,0
RetailBICS Lite- Advanced Lease Analytics v2,InfoBICS,RetailBICSLite,1.1.0.4,False,0.0,High,43,19,0,0,1,14,0,4,False,False,False,False,0,,5.11.0,False,1,0
Rounded Bar Chart,Data SL Consulting,histogrammeperso617D19C842BC4DB48BE9AA56788C1821,1.0.0.4,True,0.0,None,0,0,0,0,0,0,0,0,False,True,False,False,0,,5.10.0,False,2,0
SLICERBAR,HighCoordination GmbH,slicerbar3CFEC581C7714376BAAD037A86A563B6,1.0.0.2,False,0.0,High,21,27,4,0,0,3,0,24,False,False,False,False,0,,5.11.0,False,2,0
SOAK Dynamics 365 Business Central Financials Visual,SOAK A/S,sOAKBusinessCentralFinaFFial194F37AADA2848EBA364C9F34EAD783D,1.0.1.2,False,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,5.10.0,False,1,0
SPC Chart (Standard),PBIVizEdit.com,spcattribute4E9E8D366CDCD84C7740E9B00110B956,1.0.0.1,False,0.0,High,43,24,1,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,1,0
SPC Control Chart (Pro),PBIVizEdit.com,spcattributeA4A6D9734FE726AD9F6AF873B88AF54A,1.0.1.0,True,0.0,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,1,0
Sales Insight Power BI Visual,Out2SolGlobal,myCustomVisual12345,1.0.0.4,False,0.0,Low,5,1,0,0,0,1,0,0,False,False,False,False,0,,5.11.0,False,1,0
Sankey Diagram for Power BI,SankeyArt,sankeyArtB9ED64BC941345488840A230E5F3B635,1.3.1.0,True,0.0,High,18,10,1,0,0,7,0,3,False,False,False,False,0,Leaflet; Globalize,5.10.0,False,3,0
Simple Scorecard,r42,simpleScorecardE4A86F3675B84D178C45F7E034E25D6A,1.1.0.466,True,0.0,High,16,10,2,0,0,9,0,1,False,True,False,False,0,Globalize,5.11.0,False,3,0
Smart Filter Bar,Nayara,smartFilterBarSDKA9F7BD62E04ADCE9DD7450D052A5DB60,1.0.1.0,False,0.0,Low,5,1,0,0,0,1,0,0,False,False,False,False,0,,5.10.0,False,2,0
Speedometer-KPI,Abdalla Dabes,speedometerKpiProA1B2C3D4E5F6,1.0.0.1,False,0.0,High,15,3,1,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,1,0
Spider visual,intecs,spiderMapVisual29f85be4cb544cadb36c2350c123f76b,1.0.1.3,False,0.0,High,17,5,1,0,0,3,0,2,False,False,False,False,0,Globalize,5.10.0,False,1,0
StackedInsightsBI,CloudServe Systems Pvt Ltd,StackedInsightsBI0F5F9D068B57455EB47C1F1664F829F6,2.4.3.0,False,0.0,High,25,4,0,0,1,3,0,0,False,True,False,False,0,Globalize,5.3.0,False,7,0
StrippetBrowser.StrippetBrowser16424341054522,Microsoft,StrippetBrowser16424341054522,1.0.3.0,False,0.0,High,53,23,173,11,0,9,0,3,False,False,False,False,0,jQuery; Moment.js; PowerBI Visuals Utils,1.10.0,False,1,0
SuperTables,Apps for Power BI,SuperTables_Next,6.0.3.0,False,0.0,High,136,218,22,5,21,38,2,152,True,True,True,False,0,Leaflet; ag-Grid; DOMPurify; PowerBI Visuals Utils; Globalize; JSZip,5.11.0,True,4,0
Table Analyzer Artificial Intelligence,Zynexia Angel Pacheco,iaAuditor0ED5D4B230D449D3BDEC31433B924A2D,1.1.0.0,False,0.0,High,38,9,0,0,2,7,0,0,True,False,False,False,0,,5.10.0,False,1,0
TableSorter1450434005853,Microsoft (experimental),TableSorter1450434005853,2.0.1.0,False,0.0,High,86,48,26,2,3,22,0,21,False,False,False,False,0,d3.js; jQuery; Leaflet; Globalize,1.11.0,False,2,0
Targety - Construction and Real Estate KPI,Jedizer Company,Jedizer_TargetyConstructionKPI_d7e997e0a858448786820ea203797add,1.0.0.1,True,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,1,0
The Search Box,Adam Pope,searchBoxB49812217AE0495E948E1B8137A58E1A,2.0.1.3,True,0.0,High,16,4,0,0,0,3,0,1,False,False,False,False,0,,5.11.0,False,5,0
Three BI - Free IFC Viewer,Jonas Frei,three_bi,1.0.2.2,False,0.0,High,38,46,0,0,3,1,0,42,False,False,False,False,0,,5.3.0,False,2,0
TilesearchslicerbyTMEAG.Slicer1448559807355,TME AG,Slicer1448559807355,1.1.0.0,False,0.0,High,62,47,6,3,1,5,1,37,False,False,False,False,0,jQuery,3.2.0,False,2,0
Time Series > Bump Chart,r42,timeBumpE4A86F3675B84D178C45F7E034E25D6A,1.1.0.502,False,0.0,High,18,19,2,0,0,16,0,3,False,True,False,False,0,Leaflet; Globalize,5.11.0,False,2,1
Time Series > Line Graph,r42,timeLineE4A86F3675B84D178C45F7E034E25D6A,1.2.0.506,False,0.0,High,18,19,2,0,0,16,0,3,False,True,False,False,0,Leaflet; Globalize,5.11.0,False,3,1
Time Series > Stacked Area,r42,timeStackedAreaE4A86F3675B84D178C45F7E034E25D6A,1.1.1.502,False,0.0,High,18,19,2,0,0,16,0,3,False,True,False,False,0,Leaflet; Globalize,5.11.0,False,2,1
TimeBrush1450434005853,Microsoft (experimental),TimeBrush1450434005853,2.0.0.0,False,0.0,High,76,46,26,2,4,15,0,25,False,False,False,False,0,d3.js; jQuery; Moment.js; Globalize,1.11.0,False,2,0
TimelineStoryteller.TimelineStoryteller1652434605730,Microsoft Corporation,TimelineStoryteller1652434605730,2.0.5.0,False,0.0,High,69,69,7,1,2,49,3,14,False,False,False,False,0,jQuery; Moment.js; Leaflet,3.4.0,False,1,0
Trend & Anomaly Detection,Clear iQ Analytics,Trend_And_Anomaly_Detection_V_1_0,1.0.2.0,True,0.0,High,16,4,0,0,0,3,0,1,False,False,False,False,0,Globalize,5.11.0,False,1,0
True Writeback,Truegility,DD5AD16114471A325B9FF75C557CD,1.0.0.3,False,0.0,High,119,235,8,3,5,126,0,101,True,False,False,True,0,jQuery; Leaflet,5.11.0,False,1,0
UChart,Cloud2 Ltd,UChartEE3E86DF52C845F5B4CD9F45D6075E7B,1.3.0.0,False,0.0,High,69,41,10,2,1,25,0,13,False,False,False,False,0,Leaflet; DOMPurify,3.8.0,False,2,0
US Flow Map,Datayaga,flowMapVisualF000F4C0EB4A453BBD1A09AF14CF993E,1.0.3.0,False,0.0,High,16,4,4,0,1,0,0,3,True,False,False,False,0,Mapbox GL JS,5.10.0,False,2,0
Ultimate Risk Matrix,ReadyViz.com,riskMatrixD5DCAB3D3DB141CA9243C1D6166E563F,1.0.0.5,True,0.0,High,26,5,0,1,0,3,0,1,False,False,False,False,0,,5.10.0,False,2,0
Vistogram by Omnivisto,Omnivisto Ltd,vistogram934AC2195C17486FB145607519F883B4,1.0.0.31,True,0.0,High,18,19,2,0,0,3,0,16,False,False,False,False,0,,5.11.0,False,2,2
WTW Custom Filter,WTW FRANCE,wtwCustomFilter,1.0.0.2,True,0.0,Low,3,16,2,0,0,0,0,16,False,False,False,False,0,,5.3.0,False,1,0
Waffle,r42,waffleE4A86F3675B84D178C45F7E034E25D6A,1.1.2.502,False,0.0,High,18,14,2,0,0,11,0,3,False,True,False,False,0,Leaflet; Globalize,5.11.0,False,3,0
Waterfall & Variance - LeapLytics Executive Series,LeapLytics GmbH,leaplyticsWaterfallVarianceF8A3B2C1D4E5967802143CAD,1.0.0.7,False,0.0,High,17,8,0,0,0,6,0,2,False,True,False,False,0,Moment.js; Leaflet,5.10.0,False,6,0
Waterfall Bridge Funky,Funky Business AS,simpleWaterfall1FE2338C7F9748C2B4633F4B20AACA8A,1.4.2.146,False,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.10.0,False,1,0
Winner Visual,SOAK A/S,soakwinnerVisualD44533AFD9B9499AA666FE7B8DC2395C,1.0.0.7,False,0.0,High,69,86,0,0,17,3,1,65,False,False,False,False,0,,5.3.0,False,1,0
WriteBackExtreme,Apps for Power BI,WriteBackExtreme,1.0.0.1,False,0.0,High,77,88,10,0,4,20,3,61,True,True,True,True,0,Leaflet; Bootstrap; DOMPurify; JSZip,5.11.0,True,1,0
Your Count Down Timer,Based On,BasedOnYourCountDown,1.0.0.0,True,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,1,0
Zentre Studio - Power BI Progress KPI,Voiceback Analytics Pvt. Ltd.,ProgressKPI,1.0.0.3,False,0.0,High,17,5,0,0,0,3,0,2,False,False,False,False,0,,5.10.0,False,1,0
aavaRadarChart,Aava,aavaRadarChartEC02E5461BCD4636A712440480502BB4,1.0.0.4,False,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,2,0
accoCOMMENT - Writeback for contextual text based commentary and ratings,Accobat A/S,accoCOMMENT_4DAA52ABFBF441E2A7898A79384CAFC9,1.0.0.0,False,0.0,High,115,60,13,2,21,12,6,19,True,True,True,True,0,jQuery; React; Leaflet; Quill,5.11.0,False,1,0
accoCOMMENT Enterprise - Writeback for contextual text based commentary and ratings,Accobat A/S,accoCOMMENT_4DAA52ABFBF441E2A7898A79384CAFC0,1.0.0.0,False,0.0,High,115,60,13,2,21,12,6,19,True,True,True,True,0,jQuery; React; Leaflet; Quill,5.11.0,False,1,0
accoCOMMENT Preview - Writeback for contextual text based commentary and ratings,Accobat A/S,accoCOMMENT_4DAA52ABFBF441E2A7898A79384CAFC9_preview,1.0.1.1,False,0.0,High,115,60,13,2,21,12,6,19,True,True,True,True,0,jQuery; React; Leaflet; Quill,5.11.0,False,2,0
"accoMASTERDATA Preview - Writeback, MDM, Masterdata, Table",Accobat A/S,accoMASTERDATA_4DAA52ABFBF441E2A7898A79384CAFB9_preview,1.1.16.2,False,0.0,High,125,80,15,16,20,16,6,22,True,True,True,True,0,jQuery; React; Leaflet; Quill; Globalize,5.11.0,False,9,0
"accoPLANNING Preview - Writeback, Planning, Matrix",Accobat A/S,accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9_preview,1.0.86.2,False,0.0,High,168,195,16,5,35,78,8,69,True,True,True,True,0,jQuery; Highcharts; Leaflet; Bootstrap; DOMPurify; Globalize,5.11.0,False,7,0
accoPLANNING_,,4DAA52ABFBF441E2A7898A79384CAFA9,1.0.64.6,False,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,,False,1,0
arrows,Emma Saunders,arrows321CEDBC9371489AAF74CD8234407E15,1.0.0.3,False,0.0,High,25,4,0,0,1,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,1,0
assetcard,Lukasz Czar,assetCardD5D182153530,1.0.0.3,True,0.0,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.10.0,False,1,0
astral,Steve Busi,astral,1.7.1.1,False,0.0,High,30,6,0,0,1,3,0,2,True,False,False,True,0,,5.11.0,False,2,0
astral_narrative,Steve Busi,astral_narrative,1.8.0.0,False,0.0,High,30,6,0,0,1,3,0,2,True,False,False,True,0,,5.11.0,False,1,0
bcanomalydetection,BRATLIE CODING,BCanomalyDetection7DDA799B80864DB2A83E755F46BF39D3,1.0.0.6,False,0.0,High,15,6,0,0,0,6,0,0,False,True,True,False,0,Globalize,5.11.0,False,2,0
bubbleComparisonChart,visiochart,bubbleComparisonChartDA4D587B1FEA424BB7D48276602F8798,1.0.0.0,False,0.0,High,23,4,1,0,0,4,0,0,True,True,True,False,0,Globalize,5.3.0,False,2,0
cdControlChart,"Craydec, Inc.",cdControlChart52F830844F134A04A4F0FC09DBEE5576,2.0.1.0,False,0.0,High,55,18,6,2,0,11,1,4,False,False,False,False,0,,2.6.0,False,2,0
cdRegressionChart,"Craydec, Inc.",cdRegressionChartFEDFE3FECE5F4724A9EAF1D1F0D509A3,1.1.1.0,False,0.0,High,123,44,9,5,8,20,0,11,False,False,False,False,0,jQuery; Leaflet; Chart.js,1.13.0,False,2,0
cdTimelines,"Craydec, Inc.",cdTimelinesA399BDD5831D40CD8E83DCCD13A986BE,1.0.1.0,False,0.0,High,54,29,6,2,0,23,1,3,False,False,False,False,0,,2.6.0,False,2,0
charticulator,Microsoft,charticulator58556A88422D44A99D9BF0052B958F87,1.5.0.0,False,0.0,High,111,50,380,9,21,3,0,17,False,False,False,False,0,React; PowerBI Visuals Utils; Chart.js,4.0.0,False,2,0
choropleth,Microsoft,choropleth4C77906D867C4C09AFE83BA5E2AA106A,1.0.2.0,False,0.0,High,73,28,3,1,3,15,0,9,False,False,False,False,12,d3.js; jQuery; Leaflet; Globalize; TopToJSON / TopoJSON; Lodash; Chart.js,1.7.0,False,1,0
circlecardA5C5C1B443AE46FEBAF6069C7340FFE0,author,circlecardA5C5C1B443AE46FEBAF6069C7340FFE0,1.0.0.0,False,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,5.3.0,False,1,0
countdown,Diego1149,countdownFA24FE5944D34ADD929D0DAE6EE57D70,1.0.0.0,False,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,1.6.0,False,2,0
cpGantt Chart,PMF,cpganttchartbypmf2030,1.0.0.2,False,0.0,High,41,8,3,2,0,3,1,2,True,False,False,False,0,Globalize,5.11.0,False,1,0
critical-path-network-diagram,Abdalla Dabes,cpmNetworkDiagramA1B2C3D4E5F6A7B8C9D0E1F2A3B4C5D6,1.0.0.1,False,0.0,High,57,10,1,1,4,3,0,2,False,False,False,False,0,,5.11.0,False,1,0
dotPlotByOKViz,OKViz - a trademark of SQLBI,dotPlotByOKViz24930F8B0456488F85D4AF007BF0F855,1.0.0.0,False,0.0,High,73,28,6,1,3,15,0,9,False,False,False,False,12,d3.js; jQuery; Leaflet; Globalize; Lodash; Chart.js,1.5.0,False,2,0
drilldownCartogram,Microsoft,drilldownCartogramD5E1077C70074FFCB26AFC2A636614BF,1.0.1.0,False,0.0,High,73,28,3,1,3,15,0,9,False,False,False,False,11,d3.js; jQuery; Leaflet; Globalize; TopToJSON / TopoJSON; Lodash; Chart.js,1.6.0,False,1,0
dualCardBEB94A6387034DB489DAE31904884099,Inservit LLC,dualCardBEB94A6387034DB489DAE31904884099,1.0.5.1,False,0.0,High,38,12,0,1,1,3,0,7,False,False,False,False,7,d3.js; Globalize,2.5.0,False,2,0
evm-s-curve-visual,Abdalla Dabes,evmSCurveVisual4A1B2C3D5E6F7A8B9C0D1E2F3A4B5C6D,1.0.0.1,False,0.0,High,61,10,1,1,4,4,0,1,False,False,False,False,0,Leaflet,5.11.0,False,1,0
fanTail,Missilent,fanTail2A78A07F2F3E421E9BB61C0CD7D005C0,1.0.0.7,False,0.0,High,15,5,0,0,0,5,0,0,False,False,False,False,0,,5.4.0,False,1,0
fanlice2A78A07F2F3E421E9BB61C0CD7D005C0,Missilent,fanlice2A78A07F2F3E421E9BB61C0CD7D005C0,1.0.0.1,False,0.0,High,15,5,0,0,0,5,0,0,False,False,False,False,0,,5.10.0,False,1,0
gantt,JVIZ,ganttA5AD7B4D800549099E9DA8A15E9BC102,1.0.0.2,False,0.0,High,25,4,0,0,1,3,0,0,False,False,False,False,0,Globalize,5.4.0,False,2,0
googleMapsMBPbiVisual,Dynamica Labs,googleMapsMBPbiVisual2982D2C8868A4D07BE77AE3D0F9F87C0,1.0.0.0,False,0.0,High,31,6,4,2,0,1,0,3,True,False,True,False,0,,5.8.0,False,1,0
graphomate chartrix,graphomate,graphomatechartrix,2025.4.0.0,False,0.0,High,91,151,344,10,3,21,0,117,False,False,False,False,0,jQuery; React; Bootstrap; DOMPurify; PowerBI Visuals Utils; Globalize; NumPy / Numeral.js; Chart.js,5.11.0,False,1,0
hansTestPbiVisualProd230410546C605C79F448B48FC6C71927B90253,Shi Han,hansTestPbiVisualProd230410546C605C79F448B48FC6C71927B90253,1.0.1.5,False,0.0,None,0,0,1,0,0,0,0,0,False,False,False,False,0,,5.10.0,False,2,0
heat-streams.heatStreams,Microsoft (experimental),heatStreams74779FE5319F4655BE62C4C5FD0ABFB1,1.1.4.0,False,0.0,High,20,19,6,0,0,3,0,16,False,False,False,False,0,React; PowerBI Visuals Utils,2.6.0,False,1,0
iconMapV34089C0EB522B416294AA926F71B4FDBB,James Dales,iconMapV34089C0EB522B416294AA926F71B4FDBB,3.2.4.5,False,0.0,High,82,45,25,2,5,31,0,7,True,False,False,False,0,Leaflet; Mapbox GL JS,5.10.0,False,3,0
imageD085F8B064414127B7A319584AF3576E,"CloudScope, LLC",imageD085F8B064414127B7A319584AF3576E,3.0.2.0,False,0.0,Low,3,0,0,0,0,0,0,0,True,False,False,False,0,Globalize,5.11.0,False,2,1
inforiverEditable2B7A5FD2992D434DAE0B149479307B7B,Lumel Technologies,inforiverEditable2B7A5FD2992D434DAE0B149479307B7B,1.7.5.4,False,0.0,High,124,156,24,4,8,34,0,110,True,True,True,False,0,jQuery; Leaflet; DOMPurify; Quill; Globalize; CodeMirror,5.10.0,False,4,0
kml-kmz-visual,Abdalla Dabes,kmlKmzViewerProA1B2C3D4E5F6,1.0.0.2,False,0.0,High,20,20,1,0,0,18,0,2,True,False,False,False,0,,5.11.0,False,1,0
linedInsights,CloudServe Systems Pvt Ltd,linedInsights9798EAD66E9A463888FFD4C7F9ADAA32,4.3.0.0,False,0.0,High,25,4,0,0,1,3,0,0,False,True,False,False,0,Globalize,5.3.0,False,3,0
mcCalendar visual,Mormitech,CV_mccalendar_9f3a12b48c2d4fd7b8f691a2d8e4c7a1,1.0.1.0,False,0.0,High,41,8,0,0,2,3,0,3,True,True,False,True,0,Leaflet,5.11.0,False,1,0
metricEE3B04F338A8410A8B2A469D2BA413FD,Emma Saunders,metricEE3B04F338A8410A8B2A469D2BA413FD,1.0.0.5,False,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,1,0
milestonetrendanalysis,Umbu Solutions LLC,milestonetrendanalysis8B8F28BDC436415E845B3FB4CEA61000,1.0.0.11,False,0.0,High,17,8,1,0,0,6,0,2,False,False,False,False,0,DOMPurify,5.10.0,False,4,0
monthlycomboviz,Dunboxed,monthlycombovizB7F8CB4A472E4248BBC371C5C3157F55,1.0.0.6,False,0.0,High,56,9,0,1,4,3,0,1,False,False,False,False,0,Leaflet; Globalize,5.10.0,False,1,0
my-mind countdown pro,MY-MIND S.R.L.,CountdownVisualProF2E8A6B7,1.0.3.0,False,0.0,High,62,13,1,2,2,4,1,4,True,False,False,False,0,,5.11.0,False,1,0
org chart that works,Hoang Nguyen,orgChartA14B4AE4AC5F4BBF9EB7A7C7D1HOANG,2.0.0.1,False,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.10.0,False,1,0
paraTimeline350.paraDateline9C512AAFFAD845FD99CC8BFC8EFF3952,Paradigm BI,paraDateline9C512AAFFAD845FD99CC8BFC8EFF3952,3.5.0.0,False,0.0,High,46,45,6,0,2,13,0,30,False,False,False,False,0,jQuery,5.1.0,False,2,0
pdf-viewer-visual,Abdalla Dabes,PdfViewerVisual123456789ABCDEF,1.0.0.9,False,0.0,High,39,22,0,1,1,19,0,1,True,False,False,False,0,,5.10.0,False,1,0
pivotSlicer.pivotSlicer,,pivotSlicer41E30F8C22FE4E32A8D40848A54322CF,1.0.0.0,False,0.0,High,41,14,116,1,1,3,0,9,False,False,False,False,0,d3.js; jQuery; React; PowerBI Visuals Utils,1.11.0,False,1,0
powerBIGanttChartCertification,Lingaro Sp. z o.o.,powerBIGanttChartCertificationEDB15A648FAA4257A190BB4E1117FD58,3.0.0.1,False,0.0,High,57,18,3,2,0,12,0,4,True,False,False,False,0,Moment.js; Leaflet,5.10.0,False,3,0
processChampion,Argent Logic Team,processChampion136745E546B94C03AEE4E144D2DEC49F,1.0.1.0,False,0.0,High,76,53,8,2,2,17,0,32,False,False,False,False,0,,2.6.0,False,2,0
processMining,Process Analytics Factory GmbH,processMiningD4BFA18191D74FA5AEEEB307FC3EAED1,2022.1.0.0,False,0.0,High,151,109,13,6,13,56,6,28,False,False,False,False,0,jQuery; Leaflet,3.6.0,False,2,0
professional-calendar-visual,Abdalla Dabes,professionalCalendarVisual3A1B2C4D5E6F7A8B9C0D1E2F3A4B5C6D,1.0.0.0,False,0.0,High,16,4,1,0,0,3,0,1,False,False,False,False,0,,5.11.0,False,1,0
projectOrgChart,Umbu Solutions LLC,projectOrgChart86663AD305F9427F96E241D2B3F03857,1.0.0.10,False,0.0,High,17,8,1,0,0,6,0,2,False,True,False,False,0,DOMPurify,5.10.0,False,5,0
rainbowGauge.rainbowGauge7432AB718B46485EA1D4BD5A3116AD98,Microsoft,rainbowGauge7432AB718B46485EA1D4BD5A3116AD98,1.10.2.0,False,0.0,High,38,12,0,1,1,3,0,7,False,False,False,False,4,d3.js; Leaflet,1.10.0,False,1,0
scvationFlowBasic0A96D390481D4F8AB06B8214A21EC2F0,SCvation GmbH,scvationFlowBasic0A96D390481D4F8AB06B8214A21EC2F0,1.2.2.11,False,0.0,High,38,8,6,2,0,3,0,3,False,True,False,False,0,Leaflet; Globalize,5.8.0,False,2,1
scvationGanttBasicC5993D93B1E74FF0B5EDB3ECF70154DF,SCvation GmbH,scvationGanttBasicC5993D93B1E74FF0B5EDB3ECF70154DF,1.1.3.14,False,0.0,High,39,9,4,1,1,3,1,3,False,True,False,False,0,Leaflet; Globalize,5.3.0,False,2,0
seasonalityChart,Envarco Ltd,seasonalityChart99EEE478065D4F99853120DEFFBC4A14,1.0.0.5,False,0.0,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,5.3.0,False,1,0
sigfarmgeosynoptic,Sigfarm,SynopticPanelE2B5B9B6B0B14B8C8B0E6C0A7D6A1F01,1.0.0.2,False,0.0,None,0,0,0,0,0,0,0,0,False,False,True,False,0,,5.10.0,False,1,0
stackedInsightsNew,Cloudserve Systems Pvt Ltd,stackedInsightsNewD2F1D9B5199D4D788831DEEAE6C667A8,1.0.0.0,False,0.0,High,15,3,0,0,0,3,0,0,False,True,False,False,0,Globalize,5.3.0,False,1,0
stackedTrends,Peopletree Knowledge Services Pvt Ltd,stackedTrends380C6BD67FD645D6A130670FD2C331E8,1.0.0.0,False,0.0,High,15,3,0,0,0,3,0,0,False,True,False,False,0,Globalize,5.3.0,False,1,0
status,Emma Saunders,status321CEDBC9371489AAF74CD8234407E15,1.0.0.3,False,0.0,High,25,4,0,0,1,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,1,0
stepfilter.stepFilter,Hannes Löhrmann,stepFilter37ED63A0147043948E45A0646DF3214F,1.1.0.1,False,0.0,High,62,36,7,1,2,12,1,20,False,False,False,False,0,jQuery; DOMPurify,5.1.0,False,1,0
stock_view_pro,DSLSoft,stockHLOCEC03A1F5B2494CB7ACC87C377E9A25E1,1.0.0.1,False,0.0,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,1,0
stratagaiaVisual7FF6B322E6D241968463978E1DF46A8L,Paul Hunter,stratagaiaVisual7FF6B322E6D241968463978E1DF46A8L,1.0.0.92,False,0.0,High,18,3,0,0,0,3,0,0,True,True,True,False,0,,5.10.0,False,1,0
svg-reader-visual,Abdalla Dabes,SVGReader1234567890ABCDEF,1.0.0.2,False,0.0,High,15,6,0,0,0,6,0,0,False,False,False,False,0,,5.11.0,False,1,0
swOrgChart,support@sharewinfo.com,swOrgChart17FBD5343987489AA69DE2FEC21F2AD9,1.3.0.0,False,0.0,High,93,41,7,1,4,29,0,7,False,False,False,False,0,jQuery; Leaflet,3.8.0,False,2,0
synopticPanelByOKViz,OKViz - a trademark of SQLBI,PBI_CV_815282F9_27F5_4950_9430_E910E0A8DB6A,1.5.0.0,False,0.0,High,83,32,9,2,4,17,0,9,False,False,False,False,13,d3.js; jQuery; Leaflet; Globalize; JSZip; Chart.js,1.11.0,True,2,0
tChart,Cloud2 Ltd,tChartEE3E86DF52C845F5B4CD9F45D6075E7B,1.3.0.0,False,0.0,High,69,41,10,2,1,25,0,13,False,False,False,False,0,Leaflet; DOMPurify,3.8.0,False,2,0
taskboard7A11309AC21042A28A78716F6638A2B0,"Stratada, LLC",taskboard7A11309AC21042A28A78716F6638A2B0,1.0.0.0,False,0.0,High,53,21,3,0,3,14,0,4,False,False,False,False,0,jQuery,2.6.0,False,2,0
treeF3F5EB7A19B14879BDE6ACED936CCA62,Umbu Solutions LLC,treeF3F5EB7A19B14879BDE6ACED936CCA62,1.0.0.6,False,0.0,High,17,5,1,0,0,3,0,2,False,False,False,False,0,Leaflet; DOMPurify,5.10.0,False,4,0
userfb06745683FE6D0A43B33A273EA41AE0EB,CodeX Enterprises LLC,userfb06745683FE6D0A43B33A273EA41AE0EB,1.2.0.1,False,0.0,High,39,6,0,2,0,3,0,1,True,False,False,False,0,Moment.js,5.10.0,False,3,2
variance8E4BB1B41A8942A7B897C7014A6E1F56,Zebra BI,variance8E4BB1B41A8942A7B897C7014A6E1F56,5.4.1.3,False,0.0,High,30,11,4,1,0,5,1,4,False,True,True,False,0,Leaflet; Globalize,4.7.0,False,3,0
video-player-pro,Abdalla Dabes,enhancedVideoViewerF1A2B3C4D5E6F7G8H9I0J1K2,1.0.0.1,False,0.0,High,18,8,1,0,0,8,0,0,True,False,False,False,0,,5.11.0,False,1,0
